smiles,atom_y,split,radical_type
C[C@@H](O)[C](NN)C(=O)S,"['nan', 'nan', 'nan', 0.8743130669024979, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]CN1CCC[C@@H]1C=O,"[0.7700239442494139, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@H](O)[C@H](NN)C(=O)S,"[0.6728024610080345, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCN1C[CH]C[C@@H]1C=O,"['nan', 'nan', 'nan', 'nan', 0.6439247235314128, 'nan', 'nan', 'nan', 'nan']",train,carbon
CCN1[CH]CC[C@@H]1C=O,"['nan', 'nan', 'nan', 0.3971927329692036, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCN1CC[CH][C@@H]1C=O,"['nan', 'nan', 'nan', 'nan', 'nan', 0.7387870196890179, 'nan', 'nan', 'nan']",train,carbon
C[CH]N1CCC[C@@H]1C=O,"['nan', 0.4036769261836526, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCN1CCC[C]1C=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6799159403682111, 'nan', 'nan']",train,carbon
CCN1CCC[C@@H]1[C]=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6527032550196397, 'nan']",train,carbon
[CH2]ON(C=O)CCC(=O)O,"[0.643416334939475, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CON([CH]CC(=O)O)C=O,"['nan', 'nan', 'nan', 0.7290364649498491, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CON([C]=O)CCC(=O)O,"['nan', 'nan', 'nan', 0.7751720158925621, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@](O)(CCO)CC(=O)O,"[0.7932120085183281, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CON(C=O)C[CH]C(=O)O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.130070932792978, 'nan', 'nan', 'nan']",train,carbon
[CH2]OC[C@@H](CN)OC,"[0.5114141529441911, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C@](O)([CH]CO)CC(=O)O,"['nan', 'nan', 'nan', 0.7803158473061823, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NC[CH]C/C=C(\N)CO,"['nan', 'nan', 0.5950191950515237, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NCC[CH]/C=C(\N)CO,"['nan', 'nan', 'nan', 0.4414526007366148, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C@](O)(C[CH]O)CC(=O)O,"['nan', 'nan', 'nan', 'nan', 0.4435404185494244, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NCCC/C=C(\N)[CH]O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.487569150552532, 'nan']",train,carbon
N[CH]CC/C=C(\N)CO,"['nan', 0.3751277103455523, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NCCC/[C]=C(\N)CO,"['nan', 'nan', 'nan', 'nan', 0.7133060711659329, 'nan', 'nan', 'nan', 'nan']",train,carbon
CO[CH][C@@H](CN)OC,"['nan', 'nan', 0.5417368362131129, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
COC[C](CN)OC,"['nan', 'nan', 'nan', 0.5474044389220165, 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C@@](O)([CH]C(=O)O)CCO,"['nan', 'nan', 'nan', 1.1722929445983867, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]O[C@H](CN)COC,"[0.426459802155745, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
COC[C@@H]([CH]N)OC,"['nan', 'nan', 'nan', 'nan', 0.35230082833648546, 'nan', 'nan', 'nan']",train,carbon
[CH2][C@H](NC(C)C)C(C)=O,"[0.7202484650360695, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@H]1C[C@@H](O)CC(C)(C)C1,"[0.6071815007565495, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C](C)N[C@@H](C)C(C)=O,"['nan', 0.3444539863732655, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C@@H]1[CH][C@@H](O)CC(C)(C)C1,"['nan', 'nan', 0.6449868079852755, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C]1C[C@@H](O)CC(C)(C)C1,"['nan', 0.5102813855602569, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C@@H]1C[C](O)CC(C)(C)C1,"['nan', 'nan', 'nan', 0.3814398815041964, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C@@H]1C[C@@H](O)[CH]C(C)(C)C1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.7108393429923494, 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C@H]1[CH]C(C)(C)C[C@H](O)C1,"['nan', 'nan', 0.5680209839311182, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@]1(C)C[C@H](C)C[C@@H](O)C1,"[0.6447096180635961, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@H](C)N[C@@H](C)C(C)=O,"[0.6538320369533489, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C](NC(C)C)C(C)=O,"['nan', 0.6320607859443407, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@]1(C)C[C@H](C)C[C@@H](O)C1,"[0.5899601676200641, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@H](C)N[C@@H](C)C(C)=O,"[0.6987753711885217, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]CCC[C@H](N)CCO,"[0.672479523798221, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCC[CH][C@H](N)CCO,"['nan', 'nan', 'nan', 0.6796357495014862, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(=O)[C@H](C)NC(C)C,"[1.1288111067808781, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[CH]CC[C@H](N)CCO,"['nan', 0.5852633952741484, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCCC[C](N)CCO,"['nan', 'nan', 'nan', 'nan', 0.42920350462252327, 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[CH]C[C@H](N)CCO,"['nan', 'nan', 0.6179418615059017, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCCC[C@H](N)[CH]CO,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7105404692118195, 'nan', 'nan']",train,carbon
[CH2]OC(=O)[C@@H](O)[C@@H](N)CC,"[0.7688322890020302, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[CH][C@H](N)[C@H](O)C(=O)OC,"['nan', 0.6231510192563622, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCCC[C@H](N)C[CH]O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.33380076824379906, 'nan']",train,carbon
[CH2]C[C@H](C)[C@@H](CO)NC,"[0.6716754685999009, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C[C@H](N)[C@H](O)C(=O)OC,"[0.586217164406475, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[C@H](N)[C](O)C(=O)OC,"['nan', 'nan', 'nan', 'nan', 0.7941723999358178, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[C](N)[C@H](O)C(=O)OC,"['nan', 'nan', 0.4105697589761394, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[C@H](C)[C@@H]([CH]O)NC,"['nan', 'nan', 'nan', 'nan', 'nan', 0.41800278884974507, 'nan', 'nan', 'nan']",train,carbon
C[CH][C@H](C)[C@@H](CO)NC,"['nan', 0.5977751503367034, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[C](C)[C@@H](CO)NC,"['nan', 'nan', 0.5927623928578165, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[C@H](C)[C](CO)NC,"['nan', 'nan', 'nan', 'nan', 0.42080148785120336, 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]N[C@H](CO)[C@@H](C)CC,"[0.3953593138000907, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@H](CC)[C@@H](CO)NC,"[0.7382583370326737, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@H](CC)N(C)CC(C)=O,"[0.7490242607489401, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[C](C)N(C)CC(C)=O,"['nan', 'nan', 0.5954908361644521, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[CH][C@H](C)N(C)CC(C)=O,"['nan', 0.685406089715454, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]N(CC(C)=O)[C@@H](C)CC,"[0.42203692881361615, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]CCCCO[Si](C)(C)C,"[0.6155385387732875, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[C@H](C)N(C)[CH]C(C)=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6950465375321754, 'nan', 'nan', 'nan']",train,carbon
C[CH]CCCO[Si](C)(C)C,"['nan', 0.5286619012030296, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCC[CH]CO[Si](C)(C)C,"['nan', 'nan', 'nan', 0.6672414436717513, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[CH]CCO[Si](C)(C)C,"['nan', 'nan', 0.5411347486068522, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C[C@H](C)N(C)CC(C)=O,"[0.6551886454744413, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(=O)CN(C)[C@@H](C)CC,"[1.0653160076872141, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCCC[CH]O[Si](C)(C)C,"['nan', 'nan', 'nan', 'nan', 0.4299508498131062, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][Si](C)(C)OCCCCC,"[0.8303095240427915, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][Si](C)(C)OCCCCC,"[0.8623170163020023, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][Si](C)(C)OCCCCC,"[0.8533385286108691, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
F[C@H]1[CH]C1,"['nan', 'nan', 0.8682996741630814, 'nan']",train,carbon
F[C@@H]1[CH]C1,"['nan', 'nan', 0.8639048433863268, 'nan']",train,carbon
F[C]1CC1,"['nan', 0.7613789429377095, 'nan', 'nan']",train,carbon
[CH2]c1ccc(Cl)s1,"[0.8344579944611282, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
FC(F)[C@]1(Br)[CH]C1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.9654084335109157, 'nan']",train,carbon
FC(F)[C@@]1(Br)[CH]C1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.9682941630390147, 'nan']",train,carbon
Cc1[c]cc(Cl)s1,"['nan', 'nan', 1.047802490796618, 'nan', 'nan', 'nan', 'nan']",train,carbon
Cc1c[c]c(Cl)s1,"['nan', 'nan', 'nan', 1.081854555968189, 'nan', 'nan', 'nan']",train,carbon
F[C](F)C1(Br)CC1,"['nan', 0.7585598745954234, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Clc1[c]c(Cl)cc(I)c1,"['nan', 'nan', 1.2247937095047616, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]c1ncoc1C=O,"[1.054320963800049, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Clc1[c]c(I)cc(Cl)c1,"['nan', 'nan', 1.2065325599295391, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Clc1[c]c(I)cc(Cl)c1,"['nan', 'nan', 1.2065145146833556, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Cc1ncoc1[C]=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.755310515183509, 'nan']",train,carbon
[CH2]c1sc(Cl)cc1C=O,"[1.0877681769146554, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Cc1sc(Cl)cc1[C]=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6997379065225491, 'nan']",train,carbon
Cc1n[c]oc1C=O,"['nan', 'nan', 'nan', 1.2635549363612462, 'nan', 'nan', 'nan', 'nan']",train,carbon
Cc1sc(Cl)[c]c1C=O,"['nan', 'nan', 'nan', 'nan', 'nan', 1.2123984753814578, 'nan', 'nan', 'nan']",train,carbon
[CH2]c1cc(Cl)ccc1CN,"[0.9231739196224853, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Cc1cc(Cl)ccc1[CH]N,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6209107127029724, 'nan']",train,carbon
Cc1cc(Cl)[c]cc1CN,"['nan', 'nan', 'nan', 'nan', 'nan', 1.004521308163236, 'nan', 'nan', 'nan', 'nan']",train,carbon
Cc1cc(Cl)c[c]c1CN,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.9832353058232796, 'nan', 'nan', 'nan']",train,carbon
Cc1[c]c(Cl)ccc1CN,"['nan', 'nan', 1.0090699532197374, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]Oc1ncccc1Cl,"[0.6409794338901332, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1C=COCC1,"[0.5668974245635718, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[C]1=COCCC1,"[0.8402674858582865, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
COc1n[c]ccc1Cl,"['nan', 'nan', 'nan', 'nan', 0.8441994357423489, 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1CC=COC1,"[0.6566952072520855, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
COc1nc[c]cc1Cl,"['nan', 'nan', 'nan', 'nan', 'nan', 1.031096343894462, 'nan', 'nan', 'nan']",train,carbon
[CH]1CCC=CO1,"[0.5037251694842774, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[C]1=CCCCO1,"[0.7925495709563792, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
COc1ncc[c]c1Cl,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0833994518712504, 'nan', 'nan']",train,carbon
Cc1c[c]n([N+](=O)[O-])n1,"['nan', 'nan', 'nan', 1.3310421570101383, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]c1ccn([N+](=O)[O-])n1,"[1.0129408192434028, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Cc1[c]cn([N+](=O)[O-])n1,"['nan', 'nan', 1.2194151359235545, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]Cc1ncsc1C(=O)O,"[0.6506964808890316, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[CH]c1ncsc1C(=O)O,"['nan', 0.982682850698961, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCc1n[c]sc1C(=O)O,"['nan', 'nan', 'nan', 'nan', 1.1645009824135426, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C#Cc1[c]cnc(Cl)c1F,"['nan', 'nan', 'nan', 1.1706836406928436, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C#Cc1c[c]nc(Cl)c1F,"['nan', 'nan', 'nan', 'nan', 0.9613500080480373, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]c1n[nH]c([N+](=O)[O-])c1Cl,"[0.9710521153240175, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]OC(=O)N=C=S,"[0.8229531059210378, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=C1[C]=CC(=O)O1,"['nan', 'nan', 1.3469926785759765, 'nan', 'nan', 'nan', 'nan']",train,carbon
O=C1[C]=CC(=O)O1,"['nan', 'nan', 1.346364454857432, 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(C)(Br)[CH]Cl,"['nan', 'nan', 'nan', 'nan', 0.9094765420815201, 'nan']",train,carbon
[CH2][C@@](C)(Br)CCl,"[0.9368089714447949, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@](C)(Br)CCl,"[0.937956628535996, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C=C[CH]CCC=O,"['nan', 'nan', 0.7490529380908095, 'nan', 'nan', 'nan', 'nan']",train,carbon
C=CC[CH]CC=O,"['nan', 'nan', 'nan', 0.7446332973097077, 'nan', 'nan', 'nan']",train,carbon
C=[C]CCCC=O,"['nan', 0.7837810538223348, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C=CCC[CH]C=O,"['nan', 'nan', 'nan', 'nan', 1.0238748135688933, 'nan', 'nan']",train,carbon
[CH]=CCCCC=O,"[0.8233953816323655, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C=C[C](N)CC(=O)O,"['nan', 'nan', 0.5877648343614729, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]=C[C@H](N)CC(=O)O,"[0.7744701648478435, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C=CCCC[C]=O,"['nan', 'nan', 'nan', 'nan', 'nan', 0.6413278562339298, 'nan']",train,carbon
C=[C][C@H](N)CC(=O)O,"['nan', 0.7841136501680208, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C=C[C@H](N)[CH]C(=O)O,"['nan', 'nan', 'nan', 'nan', 1.0760390938928144, 'nan', 'nan', 'nan']",train,carbon
[CH2]n1ncc(C(C)=O)c1F,"[0.8813106325260984, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]c1nc(Cl)c(C)c(Cl)n1,"[1.1204978941326227, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]S(=O)(=O)NC(=O)CCl,"[1.152871257231615, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]c1c(Cl)nc(C)nc1Cl,"[1.0524150031997455, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NCN[CH]C(N)=O,"['nan', 'nan', 'nan', 0.7212580039171622, 'nan', 'nan', 'nan']",train,carbon
CS(=O)(=O)NC(=O)[CH]Cl,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1905395161309564, 'nan']",train,carbon
CC(=O)c1[c]nn(C)c1F,"['nan', 'nan', 'nan', 'nan', 1.0543976923750535, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[C]#Cc1ccnc(Cl)c1F,"[1.5999642386502189, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(=O)c1cnn(C)c1F,"[1.107278212046781, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=[C]C(F)(F)C(F)(F)F,"['nan', 0.9967756343451831, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
ClC1=CO[CH]CO1,"['nan', 'nan', 'nan', 'nan', 0.648821810431159, 'nan', 'nan']",train,carbon
ClC1=COC[CH]O1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.6655573725772869, 'nan']",train,carbon
N[CH]NCC(N)=O,"['nan', 0.32395521931560656, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
ClC1=[C]OCCO1,"['nan', 'nan', 0.9829285949862093, 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(=O)NC1=N[CH]CS1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6663583781407235, 'nan', 'nan']",train,carbon
CC(=O)NC1=NC[CH]S1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6409002142372225, 'nan']",train,carbon
O[CH]CNc1ccccn1,"['nan', 0.4149106011076122, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
OC[CH]Nc1ccccn1,"['nan', 'nan', 0.6836904122504475, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
OCCNc1ccc[c]n1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7993088945033671, 'nan']",train,carbon
O=C(O)C[C@]1(CO)[CH]C1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7957168664801788, 'nan']",train,carbon
O=C(O)[CH]C1(CO)CC1,"['nan', 'nan', 'nan', 1.053657985027269, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=C(O)C[C@@]1(CO)[CH]C1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7922163237801501, 'nan']",train,carbon
O=C(O)CC1([CH]O)CC1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.39913711101020843, 'nan', 'nan', 'nan']",train,carbon
[CH2]C(=O)NC1=NCCS1,"[1.0787587950968454, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NOC[C]1COC1,"['nan', 'nan', 'nan', 0.6401692631536909, 'nan', 'nan', 'nan']",train,carbon
NOC[C@H]1[CH]OC1,"['nan', 'nan', 'nan', 'nan', 0.4490852045078693, 'nan', 'nan']",train,carbon
NOC[C@@H]1[CH]OC1,"['nan', 'nan', 'nan', 'nan', 0.44420555146466323, 'nan', 'nan']",train,carbon
OCCNc1[c]cccn1,"['nan', 'nan', 'nan', 'nan', 'nan', 1.0322108291816543, 'nan', 'nan', 'nan', 'nan']",train,carbon
OCCNc1c[c]ccn1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.9732533928356387, 'nan', 'nan', 'nan']",train,carbon
NO[CH]C1COC1,"['nan', 'nan', 0.5288148542637124, 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][Si](C)(C)C#N,"[0.9947008166938872, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
OCCNc1cc[c]cn1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.9734314029040814, 'nan', 'nan']",train,carbon
[CH2][Si](C)(C)C#N,"[0.9966591577709378, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][Si](C)(C)C#N,"[1.0142047487625894, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
OC[C@@]1(O)C[CH]OCC1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.5428374417996722, 'nan', 'nan', 'nan']",train,carbon
OC[C@@]1(O)[CH]COCC1,"['nan', 'nan', 'nan', 'nan', 0.7504613469560768, 'nan', 'nan', 'nan', 'nan']",train,carbon
OC[C@]1(O)C[CH]OCC1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.5380916503998265, 'nan', 'nan', 'nan']",train,carbon
OC[C@]1(O)[CH]COCC1,"['nan', 'nan', 'nan', 'nan', 0.7636302984041984, 'nan', 'nan', 'nan', 'nan']",train,carbon
O[CH]C1(O)CCOCC1,"['nan', 0.49659160873064395, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C@@H]1C[CH]SC[C@@H]1C,"['nan', 'nan', 'nan', 0.5328892115392319, 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(C)(C)C(=O)N=C=O,"[0.8590886774179051, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(C)(C)C(=O)N=C=O,"[0.843499424830152, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C@@H]1CCS[CH][C@@H]1C,"['nan', 'nan', 'nan', 'nan', 'nan', 0.553680579471282, 'nan', 'nan']",train,carbon
C[C]1CCSC[C@@H]1C,"['nan', 0.5575213653598399, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C@@H]1[CH]CSC[C@@H]1C,"['nan', 'nan', 0.6539225876574326, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[C]1CSCC[C@H]1C,"['nan', 0.589255034923677, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@H]1CCSC[C@@H]1C,"[0.6673333268916283, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(C)(C)C(=O)N=C=O,"[0.7301983297445076, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@H](N)C(=O)c1ccsc1,"[0.7728663998973081, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Cl[Si](Cl)(Cl)[C@H]1C[CH]CC1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.5991257324744627, 'nan', 'nan']",train,carbon
Cl[Si](Cl)(Cl)[C@@H]1C[CH]CC1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.5990461489121334, 'nan', 'nan']",train,carbon
[CH2][C@H]1CSCC[C@H]1C,"[0.6320403174850663, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
